severity,file_num,rdk_id,display_name,reason_codes,pubchem_record_title,rxnorm_generic_name,drugcentral_generic_name,sdf_title,inchikey,path
review,1730,rdk_0001730,clarithromycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3R,4S,5S,7R,9R,11R,12R,13S,14R)-14-ethyl-12,13-dihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-6-[(2S,3R,4S,6R)-3-hydroxy-6-methyl-4-[methyl(trideuteriomethyl)amino]oxan-2-yl]oxy-7-methoxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",,,fda_4911,AGOYDEPGAOXOCK-XQEQSTAXSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001730.pdbqt
review,1731,rdk_0001731,dexamethasone palmitate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[2-[(8S,9R,10R,11S,13S,14S,16R,17R)-9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] hexadecanoate",fluoxymesterone,,fda_4912,WDPYZTKOEFDTCU-MEZYQYJTSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001731.pdbqt
review,1732,rdk_0001732,dibekacin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5S)-4-amino-2-[(1S,4S)-4,6-diamino-3-[(2R)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4913,JJCQSGDBDPYCEO-MDUBLEGXSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001732.pdbqt
review,1733,rdk_0001733,dibekacin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5S)-4-amino-2-[(1S,4S)-4,6-diamino-3-[(2R)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4914,JJCQSGDBDPYCEO-DSPJZOBFSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001733.pdbqt
review,1734,rdk_0001734,dibekacin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5S)-4-amino-2-[(1S,4S)-4,6-diamino-3-[(2R)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4915,JJCQSGDBDPYCEO-WJHLJCNVSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001734.pdbqt
review,1735,rdk_0001735,dibekacin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5S)-4-amino-2-[(1S,4S)-4,6-diamino-3-[(2R)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4916,JJCQSGDBDPYCEO-YJDXHGHDSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001735.pdbqt
review,1736,rdk_0001736,digitoxin,raw_quality_iupac_like,"Digitoxin-21,23,23-d3",digitoxin,,fda_4917,WDJUZGPOPHTGOT-QUUJYKKZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001736.pdbqt
review,1737,rdk_0001737,digitoxin,raw_quality_iupac_like,"Digitoxin-21,23,23-d3",digitoxin,,fda_4918,WDJUZGPOPHTGOT-GYIRVGQXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001737.pdbqt
review,1738,rdk_0001738,digitoxin,raw_quality_iupac_like,"Digitoxin-21,23,23-d3",digitoxin,,fda_4919,WDJUZGPOPHTGOT-DFNWZRDLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001738.pdbqt
review,1739,rdk_0001739,digitoxin,raw_quality_iupac_like,"Digitoxin-21,23,23-d3",digitoxin,,fda_4920,WDJUZGPOPHTGOT-JZOLOGIESA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001739.pdbqt
review,1740,rdk_0001740,dihydrostreptomycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"1-[(1S,2R,3R,4S,5R,6S)-5-(diaminomethylideneamino)-2-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-((111C)methylamino)oxan-2-yl]oxy-4-hydroxy-4-(hydroxymethyl)-5-methyloxolan-2-yl]oxy-3,4,6-trihydroxycyclohexyl]guanidine",,,fda_4921,ASXBYYWOLISCLQ-VECMIWQASA-Q,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001740.pdbqt
review,1742,rdk_0001742,eritrityl tetranitrate,raw_quality_identifier_like;raw_quality_formula_like,SCHEMBL16541075,lamivudine,,fda_4923,SNFOERUNNSHUGP-QWWZWVQMSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001742.pdbqt
review,1743,rdk_0001743,eritrityl tetranitrate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3S)-1,3,4-trinitrooxybutan-2-yl] nitrate",,,fda_4924,SNFOERUNNSHUGP-IMJSIDKUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001743.pdbqt
review,1744,rdk_0001744,erythromycin,raw_quality_identifier_like,CID 177844302,,,fda_4925,ULGZDMOVFRHVEP-AWHCYEIQSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001744.pdbqt
review,1747,rdk_0001747,erythromycin,raw_quality_identifier_like,CID 177844302,,,fda_4928,ULGZDMOVFRHVEP-IZVONZDGSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001747.pdbqt
review,1748,rdk_0001748,erythromycin acistrate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4S,6R)-4-(dimethylamino)-2-[[(3R,5S,6R,7R,9R,11R,12R,13S)-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-6-methyloxan-3-yl] acetate",,,fda_4929,CVBHEIRZLPKMSH-IDPUOHISSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001748.pdbqt
review,1749,rdk_0001749,erythromycin acistrate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4S,6R)-4-(dimethylamino)-2-[[(3R,5S,6R,7R,9R,11R,12R,13S)-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-6-methyloxan-3-yl] acetate",,,fda_4930,CVBHEIRZLPKMSH-FLJJHPNFSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001749.pdbqt
review,1750,rdk_0001750,erythromycin acistrate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(2S,3R,4S,6R)-4-(dimethylamino)-2-[[(3R,5S,6R,7R,9R,11R,12R,13S)-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-2,10-dioxo-oxacyclotetradec-6-yl]oxy]-6-methyloxan-3-yl] acetate",,,fda_4931,CVBHEIRZLPKMSH-WHRUQWLYSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001750.pdbqt
review,1753,rdk_0001753,estradiol mustard,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13R,14S,17S)-3-[2-[4-[bis(2-chloroethyl)amino]phenyl]acetyl]oxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate",chlorambucil,,fda_4934,LRSFXIJGHRPOQQ-QQWLIWAZSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001753.pdbqt
review,1754,rdk_0001754,estradiol mustard,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9S,13S,14S,17S)-3-[2-[4-[bis(2-chloroethyl)amino]phenyl]acetyl]oxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate",chlorambucil,,fda_4935,LRSFXIJGHRPOQQ-ZOWQOWNYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001754.pdbqt
review,1755,rdk_0001755,estradiol mustard,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13R,14S,17S)-3-[2-[4-[bis(2-chloroethyl)amino]phenyl]acetyl]oxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate",chlorambucil,,fda_4936,LRSFXIJGHRPOQQ-UCWSADCPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001755.pdbqt
review,1756,rdk_0001756,estradiol mustard,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-[2-[4-[bis(2-chloroethyl)amino]phenyl]acetyl]oxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate",chlorambucil,,fda_4937,LRSFXIJGHRPOQQ-FIVOYDQLSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001756.pdbqt
review,1757,rdk_0001757,estradiol undecylate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] undecanoate",deudextromethorphan,,fda_4938,TXHUMRBWIWWBGW-AFBVCZJXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001757.pdbqt
review,1758,rdk_0001758,estradiol undecylate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] undecanoate",deudextromethorphan,,fda_4939,TXHUMRBWIWWBGW-RRUDZPKISA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001758.pdbqt
review,1759,rdk_0001759,estradiol undecylate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] undecanoate",deudextromethorphan,,fda_4940,TXHUMRBWIWWBGW-ZYIIXBBUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001759.pdbqt
review,1760,rdk_0001760,estradiol undecylate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8S,9R,13S,14S,17S)-3-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl] undecanoate",deudextromethorphan,,fda_4941,TXHUMRBWIWWBGW-LMFHIIRPSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001760.pdbqt
review,1763,rdk_0001763,fusidic acid,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2Z)-2-[(3R,4R,5S,8R,9S,10S,11R,13S,14S,16R)-16-acetyloxy-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-6-methylhept-5-enoic acid",,,fda_4944,IECPWNUMDGFDKC-NNEPNXENSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001763.pdbqt
review,1764,rdk_0001764,fusidic acid,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2Z)-2-[(3R,4R,5S,8R,9S,10S,11R,13S,14S,16R)-16-acetyloxy-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-6-methylhept-5-enoic acid",,,fda_4945,IECPWNUMDGFDKC-AHWOWLFQSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001764.pdbqt
review,1765,rdk_0001765,fusidic acid,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2Z)-2-[(3R,4R,5S,8R,9S,10S,11R,13S,14S,16R)-16-acetyloxy-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-6-methylhept-5-enoic acid",,,fda_4946,IECPWNUMDGFDKC-BVXHIGBASA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001765.pdbqt
review,1766,rdk_0001766,fusidic acid,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2Z)-2-[(3R,4R,5S,8R,9S,10S,11R,13S,14S,16R)-16-acetyloxy-3,11-dihydroxy-4,8,10,14-tetramethyl-2,3,4,5,6,7,9,11,12,13,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ylidene]-6-methylhept-5-enoic acid",,,fda_4947,IECPWNUMDGFDKC-IINYGKCFSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001766.pdbqt
review,1767,rdk_0001767,G-2420,raw_quality_identifier_like,CID 132780160,,,fda_4948,CEAZRRDELHUEMR-FTJKAKHHSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001767.pdbqt
review,1768,rdk_0001768,G-2420,raw_quality_identifier_like,CID 132780160,,,fda_4949,CEAZRRDELHUEMR-OTOUPACPSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001768.pdbqt
review,1769,rdk_0001769,G-2420,raw_quality_identifier_like,CID 132780160,,,fda_4950,CEAZRRDELHUEMR-UIKDKURWSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001769.pdbqt
review,1770,rdk_0001770,G-2420,raw_quality_identifier_like,CID 132780160,,,fda_4951,CEAZRRDELHUEMR-SVRZPALMSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001770.pdbqt
review,1775,rdk_0001775,gentamicin 2 MG/ML,brand_display_with_clean_pubchem_title,Gentamicin Impurity 2,gentamicin 2 MG/ML,,fda_4956,XUFIWSHGXVLULG-OPLYTYIJSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001775.pdbqt
review,1776,rdk_0001776,gentamicin 2 MG/ML,brand_display_with_clean_pubchem_title,Gentamicin Impurity 2,gentamicin 2 MG/ML,,fda_4957,XUFIWSHGXVLULG-TVEFTPKRSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001776.pdbqt
review,1777,rdk_0001777,gentamicin 2 MG/ML,brand_display_with_clean_pubchem_title,Gentamicin Impurity 2,gentamicin 2 MG/ML,,fda_4958,XUFIWSHGXVLULG-RAKQYPBMSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001777.pdbqt
review,1778,rdk_0001778,gentamicin 2 MG/ML,brand_display_with_clean_pubchem_title,Gentamicin Impurity 2,gentamicin 2 MG/ML,,fda_4959,XUFIWSHGXVLULG-LUPXRCGDSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001778.pdbqt
review,1779,rdk_0001779,glisepin,brand_display_with_clean_pubchem_title,Glisoxepide,,,fda_4960,ZKUDBRCEOBOWLF-UHFFFAOYSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001779.pdbqt
review,1781,rdk_0001781,indocyanine green,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"4-[2-[7-[1,1-Dimethyl-3-(4-sulfonatobutyl)benzo[e]indol-3-ium-2-yl]hepta-2,4,6-trienylidene]-1,1-dimethylbenzo[e]indol-3-yl]butane-1-sulfonate",,,fda_4962,BDBMLMBYCXNVMC-UHFFFAOYSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001781.pdbqt
review,1786,rdk_0001786,kanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 6,,,fda_4967,SBUJHOSQTJFQJX-LBWXZNRASA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001786.pdbqt
review,1787,rdk_0001787,kanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 6,,,fda_4968,SBUJHOSQTJFQJX-FLLCVKLOSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001787.pdbqt
review,1788,rdk_0001788,kanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 6,,,fda_4969,SBUJHOSQTJFQJX-BLAZABNISA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001788.pdbqt
review,1789,rdk_0001789,kanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 6,,,fda_4970,SBUJHOSQTJFQJX-FQQDPZMUSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001789.pdbqt
review,1790,rdk_0001790,bekanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 3,,,fda_4971,SKKLOUVUUNMCJE-DNKUNBRCSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001790.pdbqt
review,1791,rdk_0001791,bekanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 3,,,fda_4972,SKKLOUVUUNMCJE-FPSUBVLHSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001791.pdbqt
review,1792,rdk_0001792,bekanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 3,,,fda_4973,SKKLOUVUUNMCJE-ATYKAJLXSA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001792.pdbqt
review,1793,rdk_0001793,bekanamycin,brand_display_with_clean_pubchem_title,Kanamycin Impurity 3,,,fda_4974,SKKLOUVUUNMCJE-NGDTXKLISA-S,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001793.pdbqt
review,1794,rdk_0001794,KANAMYCIN C,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,3S,4S,5S,6R)-4-amino-2-[(1R,2R,3R,4S,6S)-4,6-diamino-3-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4975,WZDRWYJKESFZMB-DNKUNBRCSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001794.pdbqt
review,1795,rdk_0001795,KANAMYCIN C,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,3S,4S,5S,6R)-4-amino-2-[(1R,2R,3R,4S,6S)-4,6-diamino-3-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4976,WZDRWYJKESFZMB-FPSUBVLHSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001795.pdbqt
review,1796,rdk_0001796,KANAMYCIN C,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,3S,4S,5S,6R)-4-amino-2-[(1R,2R,3R,4S,6S)-4,6-diamino-3-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4977,WZDRWYJKESFZMB-ATYKAJLXSA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001796.pdbqt
review,1797,rdk_0001797,KANAMYCIN C,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,3S,4S,5S,6R)-4-amino-2-[(1R,2R,3R,4S,6S)-4,6-diamino-3-[(2S,3R,4R,5S,6R)-3-amino-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",,,fda_4978,WZDRWYJKESFZMB-NGDTXKLISA-R,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001797.pdbqt
review,1798,rdk_0001798,methylprednisolone suleptanate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-[[8-[2-[(6S,8S,9S,11S,13S,14S,17R)-11,17-dihydroxy-6,10,13-trimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-8-oxooctanoyl]-methylamino]ethanesulfonate",,,fda_4979,PSCNNGGPKIBAHB-WVCLMVNWSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001798.pdbqt
review,1799,rdk_0001799,methylprednisolone suleptanate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"2-[[8-[2-[(6S,8S,9S,11S,13S,14S,17R)-11,17-dihydroxy-6,10,13-trimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-8-oxooctanoyl]-methylamino]ethanesulfonate",,,fda_4980,PSCNNGGPKIBAHB-FQBISQBWSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001799.pdbqt
review,1800,rdk_0001800,mezlocillin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(2S,5R)-3,3-dimethyl-6-[[2-[(3-methylsulfonyl-2-oxoimidazolidine-1-carbonyl)amino]-2-phenylacetyl]amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",mezlocillin,,fda_4981,YPBATNHYBCGSSN-WVZRYYJFSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001800.pdbqt
review,1801,rdk_0001801,baycipen,brand_display_with_clean_pubchem_title,MEZLOCILLIN SODIUM,mezlocillin,,fda_4982,GTGQRSIMEUWHPA-ZBJAFUORSA-M,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001801.pdbqt
review,1802,rdk_0001802,nandrolone decanoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9S,10R,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] decanoate",levonorgestrel,,fda_4983,JKWKMORAXJQQSR-SDQVXEAXSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001802.pdbqt
review,1803,rdk_0001803,nandrolone decanoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9S,10R,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] decanoate",levonorgestrel,,fda_4984,JKWKMORAXJQQSR-MLQQMRNQSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001803.pdbqt
review,1804,rdk_0001804,nandrolone decanoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9S,10R,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] decanoate",levonorgestrel,,fda_4985,JKWKMORAXJQQSR-HLRRJKNGSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001804.pdbqt
review,1805,rdk_0001805,nandrolone decanoate,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"[(8R,9S,10R,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] decanoate",levonorgestrel,,fda_4986,JKWKMORAXJQQSR-SYWSBBBNSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001805.pdbqt
review,1806,rdk_0001806,natamycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1R,3S,5R,7R,12R,22R,25R,26S)-22-[(3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid",dextromoramide,,fda_4987,NCXMLFZGDNKEPB-DURXROBTSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001806.pdbqt
review,1807,rdk_0001807,natamycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(1R,3S,5R,7R,12R,22R,25R,26S)-22-[(3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,26-trihydroxy-12-methyl-10-oxo-6,11,28-trioxatricyclo[22.3.1.05,7]octacosa-8,14,16,18,20-pentaene-25-carboxylic acid",dextromoramide,,fda_4988,NCXMLFZGDNKEPB-VFPWEBQUSA-N,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001807.pdbqt
review,1808,rdk_0001808,oleandomycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3R,5S,6S,7R,9R,12R,13R,14S,15R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-8-[(2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-1,11-dioxaspiro[2.13]hexadecane-10,16-dione",,,fda_4989,RZPAKFUAFGMUPI-CATLCVAOSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001808.pdbqt
review,1809,rdk_0001809,oleandomycin,raw_quality_equals_pubchem_iupac;raw_quality_iupac_like,"(3R,5S,6S,7R,9R,12R,13R,14S,15R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-8-[(2R,4S,5S,6S)-5-hydroxy-4-methoxy-6-methyloxan-2-yl]oxy-5,7,9,12,13,15-hexamethyl-1,11-dioxaspiro[2.13]hexadecane-10,16-dione",,,fda_4990,RZPAKFUAFGMUPI-DNQPFYAXSA-O,/stor/home/mpg2352/atlas2/code/protein_automation/prepped_ligands/rdk_0001809.pdbqt
