Ligand,stage1,stage2,stage3
fda_2764.pdbqt,-4.51,,
fda_2765.pdbqt,-6.92,,
fda_2766.pdbqt,-6.33,,
fda_2767.pdbqt,-5.43,,
fda_2768.pdbqt,-5.56 (invalid),,
fda_2769.pdbqt,-4.71 (invalid),,
fda_2770.pdbqt,-6.95,,
fda_2771.pdbqt,-6.74,,
fda_2772.pdbqt,-7.05,,
fda_2773.pdbqt,-6.61 (invalid),,
fda_2774.pdbqt,-7.42,,
fda_2775.pdbqt,-8.50,,
fda_2776.pdbqt,-7.77,,
fda_2777.pdbqt,-7.62,,
fda_2778.pdbqt,-7.64,,
fda_2779.pdbqt,-7.54,,
fda_2780.pdbqt,-7.35,,
fda_2781.pdbqt,-7.32,,
fda_2782.pdbqt,-7.05,,
fda_2783.pdbqt,-7.38,,
fda_2784.pdbqt,-4.06 (invalid),,
fda_2785.pdbqt,-4.12 (invalid),,
fda_2786.pdbqt,-7.78,,
fda_2787.pdbqt,-4.94 (invalid),,
fda_2788.pdbqt,-6.77,,
fda_2789.pdbqt,-6.66,,
fda_2790.pdbqt,-6.40,,
fda_2791.pdbqt,-7.60,,
fda_2792.pdbqt,-6.79,,
fda_2793.pdbqt,-6.78,,
fda_2794.pdbqt,-8.14,,
fda_2795.pdbqt,-4.88 (invalid),,
fda_2796.pdbqt,-6.33,,
fda_2797.pdbqt,-7.12,,
fda_2798.pdbqt,-8.64 (invalid),,
fda_2799.pdbqt,-8.12,,
fda_2800.pdbqt,-8.21,,
fda_2801.pdbqt,-8.18,,
fda_2802.pdbqt,-5.86,,
fda_2803.pdbqt,-5.90,,
fda_2804.pdbqt,-6.63 (invalid),,
fda_2805.pdbqt,-7.44 (invalid),,
fda_2806.pdbqt,-5.93,,
fda_2807.pdbqt,-6.92 (invalid),,
fda_2808.pdbqt,-7.99,,
fda_2809.pdbqt,-7.47,,
fda_2810.pdbqt,-5.08,,
fda_2811.pdbqt,-5.62,,
fda_2812.pdbqt,-7.51,,
fda_2813.pdbqt,-8.42,,
fda_2814.pdbqt,-8.15,,
fda_2815.pdbqt,-7.50,,
fda_2816.pdbqt,-8.41,,
fda_2817.pdbqt,-7.83,,
fda_2818.pdbqt,-5.19,,
fda_2819.pdbqt,-5.37,,
fda_2820.pdbqt,-5.22,,
fda_2821.pdbqt,-5.38,,
fda_2822.pdbqt,-6.84,,
fda_2823.pdbqt,-7.00 (invalid),,
fda_2824.pdbqt,-7.22,,
fda_2825.pdbqt,-7.83,,
fda_2826.pdbqt,-5.88,,
fda_2827.pdbqt,-7.43,,
fda_2828.pdbqt,-7.16,,
fda_2829.pdbqt,-7.23,,
fda_2830.pdbqt,-8.12 (invalid),,
fda_2831.pdbqt,-7.56,,
fda_2832.pdbqt,-6.54,,
fda_2833.pdbqt,-4.70,,
fda_2834.pdbqt,-5.80,,
fda_2835.pdbqt,-6.19,,
fda_2836.pdbqt,-5.15,,
fda_2837.pdbqt,-4.33,,
fda_2838.pdbqt,-6.01,,
fda_2839.pdbqt,-8.91,-8.75 (invalid),
fda_2840.pdbqt,-7.23,,
fda_2841.pdbqt,-7.58 (invalid),,
fda_2842.pdbqt,-5.11,,
fda_2843.pdbqt,-8.05,,
fda_2844.pdbqt,-7.52,,
fda_2845.pdbqt,-7.66,,
fda_2846.pdbqt,-7.71,,
fda_2847.pdbqt,-7.85,,
fda_2848.pdbqt,-6.04,,
fda_2849.pdbqt,-6.17,,
fda_2850.pdbqt,-5.98,,
fda_2851.pdbqt,-5.74,,
fda_2852.pdbqt,-6.04,,
fda_2853.pdbqt,-7.58,,
fda_2854.pdbqt,-7.03,,
fda_2855.pdbqt,-7.11,,
fda_2856.pdbqt,-7.67,,
fda_2857.pdbqt,-7.76,,
fda_2858.pdbqt,-6.24,,
fda_2859.pdbqt,-6.20,,
fda_2860.pdbqt,-6.25 (invalid),,
fda_2861.pdbqt,-8.08,,
fda_2862.pdbqt,-7.69,,
fda_2863.pdbqt,-5.08 (invalid),,
fda_2864.pdbqt,-5.39,,
fda_2865.pdbqt,-5.14,,
fda_2866.pdbqt,-5.05,,
fda_2867.pdbqt,-8.29,,
fda_2868.pdbqt,-7.57,,
fda_2869.pdbqt,-7.68,,
fda_2870.pdbqt,-8.01,,
fda_2871.pdbqt,-5.68,,
fda_2872.pdbqt,-5.93 (invalid),,
fda_2873.pdbqt,-5.61 (invalid),,
fda_2874.pdbqt,-5.67,,
fda_2875.pdbqt,-6.32,,
fda_2876.pdbqt,-7.14,,
fda_2877.pdbqt,-7.88,,
fda_2878.pdbqt,-6.61,,
fda_2879.pdbqt,-6.91 (invalid),,
fda_2880.pdbqt,-8.07,,
fda_2881.pdbqt,-7.98,,
fda_2882.pdbqt,-8.19,,
fda_2883.pdbqt,-8.06,,
fda_2884.pdbqt,-7.50,,
fda_2885.pdbqt,-7.45,,
fda_2886.pdbqt,-8.20,,
fda_2887.pdbqt,-6.87,,
fda_2888.pdbqt,-7.41,,
fda_2889.pdbqt,-7.73,,
fda_2890.pdbqt,-7.74,,
fda_2891.pdbqt,-7.47,,
fda_2892.pdbqt,-6.28,,
fda_2893.pdbqt,-6.42,,
fda_2894.pdbqt,-6.14,,
fda_2895.pdbqt,-5.98,,
fda_2896.pdbqt,-5.73,,
fda_2897.pdbqt,-6.30,,
fda_2898.pdbqt,-5.96 (invalid),,
fda_2899.pdbqt,-6.05 (invalid),,
fda_2900.pdbqt,-7.62,,
fda_2901.pdbqt,-5.01,,
fda_2902.pdbqt,-4.98 (invalid),,
fda_2903.pdbqt,-5.25 (invalid),,
fda_2904.pdbqt,-5.49,,
fda_2905.pdbqt,-4.58,,
fda_2906.pdbqt,-5.35,,
fda_2907.pdbqt,-5.66,,
fda_2908.pdbqt,-5.04,,
fda_2909.pdbqt,-4.92,,
fda_2910.pdbqt,-5.77,,
fda_2911.pdbqt,-6.43,,
fda_2912.pdbqt,-6.02,,
fda_2913.pdbqt,-5.01,,
fda_2914.pdbqt,-5.85 (invalid),,
fda_2915.pdbqt,-4.67,,
fda_2916.pdbqt,-5.65 (invalid),,
fda_2917.pdbqt,-5.31,,
fda_2918.pdbqt,-5.86,,
fda_2919.pdbqt,-6.16,,
fda_2920.pdbqt,-4.53,,
fda_2921.pdbqt,-5.09,,
fda_2922.pdbqt,-4.43,,
fda_2923.pdbqt,-5.34,,
fda_2924.pdbqt,-5.25 (invalid),,
fda_2925.pdbqt,-4.98,,
fda_2926.pdbqt,-6.02,,
fda_2927.pdbqt,-4.81,,
fda_2928.pdbqt,-6.19,,
fda_2929.pdbqt,-4.92,,
fda_2930.pdbqt,-6.07,,
fda_2931.pdbqt,-7.46,,
fda_2932.pdbqt,-6.03,,
fda_2933.pdbqt,-4.99 (invalid),,
fda_2934.pdbqt,-4.26,,
fda_2935.pdbqt,-4.47,,
fda_2936.pdbqt,-4.82,,
fda_2937.pdbqt,-6.06,,
fda_2938.pdbqt,-4.74,,
fda_2939.pdbqt,-4.79,,
fda_2940.pdbqt,-5.30 (invalid),,
fda_2941.pdbqt,-5.20 (invalid),,
fda_2942.pdbqt,-7.25,,
fda_2943.pdbqt,-5.48,,
fda_2944.pdbqt,-6.12,,
fda_2945.pdbqt,-4.53,,
fda_2946.pdbqt,-5.40,,
fda_2947.pdbqt,-5.31,,
fda_2948.pdbqt,-4.61,,
fda_2949.pdbqt,-5.89,,
fda_2950.pdbqt,-5.24,,
fda_2951.pdbqt,-6.77,,
fda_2952.pdbqt,-4.79,,
fda_2953.pdbqt,-5.12,,
fda_2954.pdbqt,-5.57 (invalid),,
fda_2955.pdbqt,-6.65,,
fda_2956.pdbqt,-4.69,,
fda_2957.pdbqt,-4.73,,
fda_2958.pdbqt,-6.08,,
fda_2959.pdbqt,-5.94,,
fda_2960.pdbqt,-5.84,,
fda_2961.pdbqt,-5.18,,
fda_2962.pdbqt,-5.93,,
fda_2963.pdbqt,-5.27,,
fda_2964.pdbqt,-6.33 (invalid),,
fda_2965.pdbqt,-6.99 (invalid),,
fda_2966.pdbqt,-5.98,,
fda_2967.pdbqt,-5.00,,
fda_2968.pdbqt,-5.44 (invalid),,
fda_2969.pdbqt,-5.36,,
fda_2970.pdbqt,-5.41 (invalid),,
fda_2971.pdbqt,-5.80,,
fda_2972.pdbqt,-5.43,,
fda_2973.pdbqt,-5.92,,
fda_2974.pdbqt,-5.98,,
fda_2975.pdbqt,-5.44,,
fda_2976.pdbqt,-5.57 (invalid),,
fda_2977.pdbqt,-5.54,,
fda_2978.pdbqt,-6.03,,
fda_2979.pdbqt,-6.63,,
fda_2980.pdbqt,-6.00 (invalid),,
fda_2981.pdbqt,-5.90 (invalid),,
fda_2982.pdbqt,-5.94,,
fda_2983.pdbqt,-6.09,,
fda_2984.pdbqt,-5.25 (invalid),,
fda_2985.pdbqt,-5.14,,
fda_2986.pdbqt,-5.09,,
fda_2987.pdbqt,-5.31 (invalid),,
fda_2988.pdbqt,-5.37,,
fda_2989.pdbqt,-5.48,,
fda_2990.pdbqt,-5.45,,
fda_2991.pdbqt,-5.77,,
fda_2992.pdbqt,-4.86,,
fda_2993.pdbqt,-4.63,,
fda_2994.pdbqt,-5.42,,
fda_2995.pdbqt,-5.40 (invalid),,
fda_2996.pdbqt,-5.56,,
fda_2997.pdbqt,-5.48,,
fda_2998.pdbqt,-5.43,,
fda_2999.pdbqt,-5.31,,
fda_3000.pdbqt,-5.09,,
fda_3001.pdbqt,-6.84,,
fda_3002.pdbqt,-5.15,,
fda_3003.pdbqt,-5.20,,
fda_3004.pdbqt,-4.58,,
fda_3005.pdbqt,-5.33,,
fda_3006.pdbqt,-4.75,,
fda_3007.pdbqt,-4.51,,
fda_3008.pdbqt,-5.39,,
fda_3009.pdbqt,-5.61,,
fda_3010.pdbqt,-6.48,,
fda_3011.pdbqt,-6.59,,
fda_3012.pdbqt,-7.12,,
fda_3013.pdbqt,-7.43,,
fda_3014.pdbqt,-7.23,,
fda_3015.pdbqt,-6.95,,
fda_3016.pdbqt,-7.46,,
fda_3017.pdbqt,-7.93,,
fda_3018.pdbqt,-7.38,,
fda_3019.pdbqt,-7.06,,
fda_3020.pdbqt,-7.60,,
fda_3021.pdbqt,-7.49,,
fda_3022.pdbqt,-6.04,,
fda_3023.pdbqt,-6.10,,
fda_3024.pdbqt,-6.60 (invalid),,
fda_3025.pdbqt,-6.34 (invalid),,
fda_3026.pdbqt,-6.38,,
fda_3027.pdbqt,-6.42,,
fda_3028.pdbqt,-7.19 (invalid),,
fda_3029.pdbqt,-6.96,,
fda_3030.pdbqt,-5.28 (invalid),,
fda_3031.pdbqt,-5.43,,
fda_3032.pdbqt,-7.28,,
fda_3033.pdbqt,-7.55,,
fda_3034.pdbqt,-7.28,,
fda_3035.pdbqt,-7.83,,
fda_3036.pdbqt,-6.32 (invalid),,
fda_3037.pdbqt,-6.03 (invalid),,
fda_3038.pdbqt,-6.29,,
fda_3039.pdbqt,-8.12,,
fda_3040.pdbqt,-8.31,,
fda_3041.pdbqt,-7.89,,
fda_3042.pdbqt,-8.53,,
fda_3043.pdbqt,-8.43,,
fda_3044.pdbqt,-7.67,,
fda_3045.pdbqt,-8.22,,
fda_3046.pdbqt,-8.10,,
fda_3047.pdbqt,-5.47,,
fda_3048.pdbqt,-5.66,,
fda_3049.pdbqt,-5.91,,
fda_3050.pdbqt,-5.89,,
fda_3051.pdbqt,-6.78,,
fda_3052.pdbqt,-6.97,,
fda_3053.pdbqt,-6.79 (invalid),,
fda_3054.pdbqt,-7.59,,
fda_3055.pdbqt,-7.46,,
fda_3056.pdbqt,-7.16,,
fda_3057.pdbqt,-7.24,,
fda_3058.pdbqt,-4.74,,
fda_3059.pdbqt,-4.04,,
fda_3060.pdbqt,-4.33,,
fda_3061.pdbqt,-4.14,,
fda_3062.pdbqt,-7.68,,
fda_3063.pdbqt,-7.70,,
fda_3064.pdbqt,-7.73,,
fda_3065.pdbqt,-7.53,,
fda_3066.pdbqt,-7.28,,
fda_3067.pdbqt,-7.34,,
fda_3068.pdbqt,-7.81,,
fda_3069.pdbqt,-6.89,,
fda_3070.pdbqt,-6.54,,
fda_3071.pdbqt,-6.11,,
fda_3072.pdbqt,-7.29,,
fda_3073.pdbqt,-7.06,,
fda_3074.pdbqt,-7.88,,
fda_3075.pdbqt,-7.92,,
fda_3076.pdbqt,-7.88 (invalid),,
fda_3077.pdbqt,-7.84,,
fda_3078.pdbqt,-7.44,,
fda_3079.pdbqt,-7.86,,
fda_3080.pdbqt,-7.81,,
fda_3081.pdbqt,-5.73,,
fda_3082.pdbqt,-6.29,,
fda_3083.pdbqt,-5.73,,
fda_3084.pdbqt,-4.90,,
fda_3085.pdbqt,-6.28,,
fda_3086.pdbqt,-3.69,,
fda_3087.pdbqt,-4.73 (invalid),,
fda_3088.pdbqt,-5.11,,
fda_3089.pdbqt,-5.84,,
fda_3090.pdbqt,-5.07 (invalid),,
fda_3091.pdbqt,-5.27,,
fda_3092.pdbqt,-3.41,,
fda_3093.pdbqt,-3.99,,
fda_3094.pdbqt,-5.21,,
fda_3095.pdbqt,-5.15,,
fda_3096.pdbqt,-5.23,,
fda_3097.pdbqt,-5.17,,
fda_3098.pdbqt,-3.76,,
fda_3099.pdbqt,-3.93,,
fda_3100.pdbqt,-3.44,,
fda_3101.pdbqt,-3.44 (invalid),,
fda_3102.pdbqt,-5.99,,
fda_3103.pdbqt,-6.23,,
fda_3104.pdbqt,-4.85,,
fda_3105.pdbqt,-4.64,,
fda_3106.pdbqt,-6.11 (invalid),,
fda_3107.pdbqt,-5.89,,
fda_3108.pdbqt,-5.83,,
fda_3109.pdbqt,-4.37 (invalid),,
fda_3110.pdbqt,-5.75,,
fda_3111.pdbqt,-4.96 (invalid),,
fda_3112.pdbqt,-4.52 (invalid),,
fda_3113.pdbqt,-4.82 (invalid),,
fda_3114.pdbqt,-4.43,,
fda_3115.pdbqt,-5.20 (invalid),,
fda_3116.pdbqt,-4.25,,
fda_3117.pdbqt,-4.95,,
fda_3118.pdbqt,-4.37,,
fda_3119.pdbqt,-6.67,,
fda_3120.pdbqt,-4.67,,
fda_3121.pdbqt,-5.31,,
fda_3122.pdbqt,-4.69,,
fda_3123.pdbqt,-5.54,,
fda_3124.pdbqt,-5.54 (invalid),,
fda_3125.pdbqt,-5.50,,
fda_3126.pdbqt,-5.77,,
fda_3127.pdbqt,-3.27 (invalid),,
fda_3128.pdbqt,-4.66,,
fda_3129.pdbqt,-3.19,,
fda_3130.pdbqt,-4.69,,
fda_3131.pdbqt,-5.35 (invalid),,
fda_3132.pdbqt,-5.25,,
fda_3133.pdbqt,-5.04,,
fda_3134.pdbqt,-5.39,,
fda_3135.pdbqt,-3.72,,
fda_3136.pdbqt,-5.55,,
fda_3137.pdbqt,-5.34 (invalid),,
fda_3138.pdbqt,-5.61,,
fda_3139.pdbqt,-3.44,,
fda_3140.pdbqt,-6.64,,
fda_3141.pdbqt,-6.16,,
fda_3142.pdbqt,-4.89,,
fda_3143.pdbqt,-4.99,,
fda_3144.pdbqt,-2.78,,
fda_3145.pdbqt,-6.26,,
fda_3146.pdbqt,-5.75,,
fda_3147.pdbqt,-3.45 (invalid),,
fda_3148.pdbqt,-3.47,,
fda_3149.pdbqt,-5.09,,
fda_3150.pdbqt,-5.89,,
fda_3151.pdbqt,-4.67,,
fda_3152.pdbqt,-4.46,,
fda_3153.pdbqt,-4.68,,
fda_3154.pdbqt,-5.12,,
fda_3155.pdbqt,-6.04,,
fda_3156.pdbqt,-6.20,,
fda_3157.pdbqt,-6.08,,
fda_3158.pdbqt,-6.33,,
fda_3159.pdbqt,-3.37,,
fda_3160.pdbqt,-5.34 (invalid),,
fda_3161.pdbqt,-5.15,,
fda_3162.pdbqt,-5.46,,
fda_3163.pdbqt,-5.59,,
fda_3164.pdbqt,-4.86,,
fda_3165.pdbqt,-5.54,,
fda_3166.pdbqt,-4.21,,
fda_3167.pdbqt,-4.78 (invalid),,
fda_3168.pdbqt,-6.02,,
fda_3169.pdbqt,-3.84,,
fda_3170.pdbqt,-3.66,,
fda_3171.pdbqt,-3.93,,
fda_3172.pdbqt,-5.71,,
fda_3173.pdbqt,-4.64,,
fda_3174.pdbqt,-4.84,,
fda_3175.pdbqt,-4.66,,
fda_3176.pdbqt,-2.60 (invalid),,
fda_3177.pdbqt,-5.74 (invalid),,
fda_3178.pdbqt,-3.17,,
fda_3179.pdbqt,-4.97,,
fda_3180.pdbqt,-3.13,,
