stage,ligand,score,valid,reason,heavy_atoms,le,self_rmsd,pains_flag
stage1,rdk_0003338.pdbqt,-8.06,1,,35,0.2303,3.05,0
stage1,rdk_0002111.pdbqt,-8.50,1,,25,0.3402,,0
stage1,rdk_0001647.pdbqt,-6.43,1,,17,0.3780,2.05,0
stage1,rdk_0000139.pdbqt,-8.25,1,,29,0.2844,,0
stage1,rdk_0000485.pdbqt,-7.27,1,,18,0.4039,,0
stage1,rdk_0000889.pdbqt,-7.81,1,,33,0.2366,,0
stage1,rdk_0001209.pdbqt,-7.22,1,,26,0.2779,2.39,0
stage1,rdk_0001344.pdbqt,-7.24,1,,19,0.3811,,0
stage1,rdk_0004512.pdbqt,-7.99,1,,36,0.2221,2.13,0
stage1,rdk_0004445.pdbqt,-5.66,1,,23,0.2461,2.03,0
stage1,rdk_0003692.pdbqt,-8.77,1,,28,0.3134,2.45,0
stage1,rdk_0003094.pdbqt,-8.86,1,,33,0.2685,,0
stage1,rdk_0002759.pdbqt,-8.08,1,,23,0.3512,,0
stage1,rdk_0002471.pdbqt,-5.79,1,,13,0.4452,,0
stage1,rdk_0000695.pdbqt,-5.82,1,,32,0.1819,,0
stage1,rdk_0002235.pdbqt,-7.35,1,,19,0.3871,,0
stage1,rdk_0002317.pdbqt,-7.28,1,,35,0.2081,,0
stage1,rdk_0001841.pdbqt,-5.94,1,,19,0.3125,2.15,0
stage1,rdk_0001500.pdbqt,-7.82,1,,22,0.3553,,0
stage1,rdk_0004864.pdbqt,-6.86,1,,28,0.2451,2.08,0
stage1,rdk_0003065.pdbqt,-4.15,1,,9,0.4611,,0
stage1,rdk_0000350.pdbqt,-6.25,1,,20,0.3126,2.22,0
stage1,rdk_0001563.pdbqt,-6.88,1,,20,0.3438,,0
stage1,rdk_0003406.pdbqt,-6.90,1,,24,0.2877,2.59,0
stage1,rdk_0002412.pdbqt,-7.49,1,,28,0.2675,,0
stage1,rdk_0000859.pdbqt,-7.79,1,,25,0.3114,,0
stage1,rdk_0001624.pdbqt,-6.36,1,,20,0.3179,,0
stage1,rdk_0000156.pdbqt,-5.84,1,,28,0.2084,,0
stage1,rdk_0000771.pdbqt,-7.06,1,,34,0.2075,,0
stage1,rdk_0001228.pdbqt,-7.13,1,,25,0.2850,2.35,0
stage1,rdk_0001348.pdbqt,-8.07,1,,22,0.3668,,0
stage1,rdk_0003600.pdbqt,-6.65,1,,57,0.1166,,0
stage1,rdk_0000325.pdbqt,-6.57,1,,35,0.1876,2.25,0
stage1,rdk_0001327.pdbqt,-6.36,1,,17,0.3741,,0
stage1,rdk_0002599.pdbqt,-6.04,1,,27,0.2239,2.70,0
stage1,rdk_0001592.pdbqt,-7.33,1,,19,0.3856,,0
stage1,rdk_0000074.pdbqt,-7.84,1,,21,0.3733,,0
stage1,rdk_0004693.pdbqt,-7.72,1,,19,0.4064,2.01,0
stage1,rdk_0002911.pdbqt,-12.61,1,,37,0.3409,3.04,0
stage1,rdk_0001091.pdbqt,-8.13,1,,23,0.3534,,0
stage1,rdk_0002239.pdbqt,-8.07,1,,22,0.3667,,0
stage1,rdk_0000801.pdbqt,-6.54,1,,36,0.1818,3.05,0
stage1,rdk_0003334.pdbqt,-9.20,1,,41,0.2244,2.71,0
stage1,rdk_0003254.pdbqt,-9.11,1,,37,0.2461,2.09,0
stage1,rdk_0000329.pdbqt,-7.36,1,,39,0.1886,2.17,0
stage1,rdk_0004049.pdbqt,-7.49,1,,18,0.4162,,0
stage1,rdk_0000630.pdbqt,-5.21,1,,12,0.4338,,0
stage1,rdk_0003465.pdbqt,-6.17,1,,15,0.4113,,0
stage1,rdk_0003831.pdbqt,-1.71,1,,59,0.0290,,0
stage1,rdk_0003924.pdbqt,-6.61,1,,18,0.3670,3.24,0
stage1,rdk_0004293.pdbqt,-7.24,1,,21,0.3449,,0
stage1,rdk_0004146.pdbqt,-8.36,1,,29,0.2883,2.17,0
stage1,rdk_0004449.pdbqt,-5.12,1,,13,0.3939,,0
stage1,rdk_0003242.pdbqt,-5.29,1,,12,0.4409,,0
stage1,rdk_0000417.pdbqt,-8.87,1,,20,0.4436,2.29,0
stage1,rdk_0000272.pdbqt,-9.72,1,,37,0.2627,2.04,0
stage1,rdk_0001491.pdbqt,-9.99,1,,18,0.5548,2.12,0
stage1,rdk_0000923.pdbqt,-9.24,1,,33,0.2800,2.82,0
stage1,rdk_0002080.pdbqt,-5.78,1,,23,0.2513,,0
stage1,rdk_0004508.pdbqt,-8.22,1,,34,0.2418,2.39,0
stage1,rdk_0001247.pdbqt,-7.27,1,,28,0.2595,2.37,0
stage1,rdk_0002639.pdbqt,-5.39,1,,14,0.3850,,0
stage1,rdk_0000177.pdbqt,-5.95,1,,24,0.2477,2.52,0
stage1,rdk_0002656.pdbqt,-5.51,1,,16,0.3441,,0
stage1,rdk_0004868.pdbqt,-7.79,1,,31,0.2511,,0
stage1,rdk_0001609.pdbqt,-8.65,1,,35,0.2472,,0
stage1,rdk_0001921.pdbqt,-7.59,1,,24,0.3162,2.69,0
stage1,rdk_0003642.pdbqt,-6.53,1,,24,0.2720,,0
stage1,rdk_0000186.pdbqt,-6.70,1,,26,0.2577,,0
stage1,rdk_0000253.pdbqt,-7.97,1,,29,0.2747,2.44,0
stage1,rdk_0004580.pdbqt,-7.99,1,,36,0.2220,2.55,0
stage1,rdk_0000085.pdbqt,-6.55,1,,17,0.3854,,0
stage1,rdk_0002953.pdbqt,-8.88,1,,19,0.4676,,0
stage1,rdk_0003044.pdbqt,-4.77,1,,11,0.4335,,0
stage1,rdk_0003048.pdbqt,-11.67,1,,39,0.2993,2.64,0
stage1,rdk_0004125.pdbqt,-7.10,1,,18,0.3946,,0
stage1,rdk_0000017.pdbqt,-7.90,1,,27,0.2926,,0
stage1,rdk_0001403.pdbqt,-7.97,1,,19,0.4194,,0
stage1,rdk_0001992.pdbqt,-7.53,1,,20,0.3765,,0
stage1,rdk_0003844.pdbqt,-7.04,1,,19,0.3707,,0
stage1,rdk_0000333.pdbqt,-7.01,1,,24,0.2922,2.62,0
stage1,rdk_0001192.pdbqt,-5.96,1,,18,0.3313,,0
stage1,rdk_0003509.pdbqt,-8.15,1,,25,0.3261,2.44,0
stage1,rdk_0000712.pdbqt,-6.92,1,,15,0.4615,,0
stage1,rdk_0003069.pdbqt,-12.16,1,,33,0.3685,3.20,0
stage1,rdk_0003791.pdbqt,-13.16,1,,39,0.3374,,0
stage1,rdk_0003166.pdbqt,-8.41,1,,25,0.3363,2.01,0
stage1,rdk_0000436.pdbqt,-8.61,1,,25,0.3445,,0
stage1,rdk_0000836.pdbqt,-8.56,1,,30,0.2855,2.10,0
stage1,rdk_0001942.pdbqt,-6.62,1,,27,0.2453,,0
stage1,rdk_0003109.pdbqt,-7.38,1,,17,0.4341,2.42,0
stage1,rdk_0004904.pdbqt,-8.98,1,,34,0.2643,,0
stage1,rdk_0001521.pdbqt,-7.13,1,,17,0.4195,,0
stage1,rdk_0004895.pdbqt,-7.48,1,,26,0.2878,,0
stage1,rdk_0003966.pdbqt,-4.76,1,,14,0.3401,,0
stage1,rdk_0002774.pdbqt,-7.96,1,,19,0.4192,,0
stage1,rdk_0004790.pdbqt,-7.08,1,,28,0.2529,,0
stage1,rdk_0002755.pdbqt,-7.39,1,,27,0.2738,2.46,0
stage1,rdk_0003547.pdbqt,-6.80,1,,19,0.3579,2.06,0
stage1,rdk_0001394.pdbqt,-6.96,1,,19,0.3663,2.07,0
stage1,rdk_0004095.pdbqt,-8.48,1,,27,0.3141,,0
stage1,rdk_0000878.pdbqt,-8.27,1,,22,0.3761,,0
stage1,rdk_0003498.pdbqt,-8.10,1,,31,0.2614,,0
stage1,rdk_0004361.pdbqt,-10.20,1,,30,0.3401,,0
stage1,rdk_0001900.pdbqt,-6.63,1,,19,0.3492,,0
stage1,rdk_0000885.pdbqt,-6.95,1,,23,0.3023,,0
stage1,rdk_0001022.pdbqt,-6.37,1,,23,0.2769,,0
stage1,rdk_0000733.pdbqt,-5.95,1,,18,0.3303,2.29,0
stage1,rdk_0002012.pdbqt,-9.97,1,,33,0.3022,3.58,0
stage1,rdk_0000135.pdbqt,-6.68,1,,26,0.2570,,0
stage1,rdk_0002256.pdbqt,-8.49,1,,38,0.2234,,0
stage1,rdk_0002572.pdbqt,-6.64,1,,20,0.3321,,0
stage1,rdk_0001003.pdbqt,-8.71,1,,35,0.2489,,0
stage1,rdk_0004620.pdbqt,-8.14,1,,24,0.3392,,0
stage1,rdk_0002789.pdbqt,-6.94,1,,25,0.2776,,0
stage1,rdk_0004601.pdbqt,-8.10,1,,31,0.2614,2.59,0
stage1,rdk_0000478.pdbqt,-8.12,1,,34,0.2387,,0
stage1,rdk_0004702.pdbqt,-7.46,1,,22,0.3390,2.65,0
stage1,rdk_0002374.pdbqt,-7.13,1,,17,0.4197,,0
stage1,rdk_0002677.pdbqt,-7.97,1,,17,0.4689,,0
stage1,rdk_0000459.pdbqt,-9.44,1,,33,0.2861,,0
stage1,rdk_0000474.pdbqt,-8.23,1,,38,0.2167,,0
stage1,rdk_0003741.pdbqt,-9.01,1,,24,0.3752,2.33,0
stage1,rdk_0004201.pdbqt,-8.89,1,,32,0.2780,2.10,0
stage1,rdk_0002871.pdbqt,-6.98,1,,24,0.2908,2.17,0
stage1,rdk_0002553.pdbqt,-6.95,1,,13,0.5343,,0
stage1,rdk_0002218.pdbqt,-8.46,1,,31,0.2728,,0
stage1,rdk_0004807.pdbqt,-7.42,1,,25,0.2968,,0
stage1,rdk_0000780.pdbqt,-9.10,1,,26,0.3502,,0
stage1,rdk_0004723.pdbqt,-6.58,1,,14,0.4699,,0
stage1,rdk_0004302.pdbqt,-8.90,1,,33,0.2696,2.10,0
stage1,rdk_0000059.pdbqt,-7.60,1,,22,0.3455,,0
stage1,rdk_0000114.pdbqt,-6.49,1,,26,0.2495,2.83,0
stage1,rdk_0000956.pdbqt,-7.01,1,,35,0.2003,,0
stage1,rdk_0002355.pdbqt,-7.31,1,,29,0.2520,2.52,0
stage1,rdk_0002389.pdbqt,-7.70,1,,26,0.2962,,0
stage1,rdk_0001205.pdbqt,-4.72,1,,10,0.4721,,0
stage1,rdk_0000817.pdbqt,-7.61,1,,22,0.3461,2.17,0
stage1,rdk_0000118.pdbqt,-7.81,1,,32,0.2439,2.90,0
stage1,rdk_0004323.pdbqt,-6.09,1,,20,0.3045,,0
stage1,rdk_0004167.pdbqt,-8.90,1,,40,0.2224,2.82,0
stage1,rdk_0001369.pdbqt,-7.21,1,,30,0.2402,,0
stage1,rdk_0003128.pdbqt,-6.81,1,,14,0.4864,,0
stage1,rdk_0002618.pdbqt,-5.00,1,,9,0.5557,,0
stage1,rdk_0003947.pdbqt,-5.33,1,,23,0.2316,,0
stage1,rdk_0004849.pdbqt,-4.98,1,,11,0.4526,,0
stage1,rdk_0000380.pdbqt,-7.44,1,,21,0.3544,,0
stage1,rdk_0003933.pdbqt,-4.08,1,,8,0.5100,,0
stage1,rdk_0004426.pdbqt,-6.46,1,,28,0.2306,2.29,0
stage1,rdk_0001697.pdbqt,-7.10,1,,25,0.2839,2.78,0
stage1,rdk_0000535.pdbqt,-10.12,1,,20,0.5060,,0
stage1,rdk_0002277.pdbqt,-7.30,1,,22,0.3317,,0
stage1,rdk_0004104.pdbqt,-6.61,1,,24,0.2754,2.24,0
stage1,rdk_0001224.pdbqt,-9.09,1,,31,0.2933,,0
stage1,rdk_0003444.pdbqt,-6.66,1,,20,0.3328,,0
stage1,rdk_0004340.pdbqt,-9.14,1,,41,0.2229,2.56,0
stage1,rdk_0001306.pdbqt,-7.49,1,,25,0.2995,2.36,0
stage1,rdk_0000914.pdbqt,-6.93,1,,22,0.3148,,0
stage1,rdk_0003303.pdbqt,-9.88,1,,41,0.2410,3.68,0
stage1,rdk_0002050.pdbqt,-5.15,1,,13,0.3961,,0
stage1,rdk_0002497.pdbqt,-6.10,1,,11,0.5548,,0
stage1,rdk_0002214.pdbqt,-7.43,1,,35,0.2123,2.29,0
stage1,rdk_0003263.pdbqt,-9.19,1,,21,0.4378,2.01,0
stage1,rdk_0003528.pdbqt,-6.61,1,,26,0.2541,2.51,0
stage1,rdk_0004390.pdbqt,-8.99,1,,34,0.2645,2.14,0
stage1,rdk_0000244.pdbqt,-6.60,1,,15,0.4401,,0
stage1,rdk_0000036.pdbqt,-6.69,1,,17,0.3938,,0
stage1,rdk_0001650.pdbqt,-4.72,1,,8,0.5903,,0
stage1,rdk_0004468.pdbqt,-8.01,1,,21,0.3812,,0
stage1,rdk_0004688.pdbqt,-6.36,1,,11,0.5777,,0
stage1,rdk_0003760.pdbqt,-5.79,1,,20,0.2897,,0
stage1,rdk_0001605.pdbqt,-8.00,1,,22,0.3635,2.50,0
stage1,rdk_0003083.pdbqt,-6.92,1,,16,0.4324,,0
stage1,rdk_0003360.pdbqt,-10.04,1,,32,0.3139,2.21,0
stage1,rdk_0000211.pdbqt,-7.89,1,,36,0.2191,2.05,0
stage1,rdk_0002169.pdbqt,-6.08,1,,23,0.2643,,0
stage1,rdk_0000977.pdbqt,-7.21,1,,44,0.1638,2.66,0
stage1,rdk_0000747.pdbqt,-7.45,1,,27,0.2759,,0
stage1,rdk_0002450.pdbqt,-6.35,1,,24,0.2645,3.39,0
stage1,rdk_0004052.pdbqt,-6.08,1,,10,0.6075,,0
stage1,rdk_0003865.pdbqt,-6.65,1,,22,0.3021,,0
stage1,rdk_0004407.pdbqt,-8.02,1,,33,0.2429,,0
stage1,rdk_0000463.pdbqt,-9.65,1,,27,0.3576,,0
stage1,rdk_0004811.pdbqt,-7.65,1,,30,0.2549,3.61,0
stage1,rdk_0002405.pdbqt,-6.23,1,,17,0.3663,,0
stage1,rdk_0000611.pdbqt,-7.81,1,,24,0.3253,,0
stage1,rdk_0001706.pdbqt,-7.30,1,,25,0.2919,2.43,0
stage1,rdk_0001353.pdbqt,-7.40,1,,23,0.3217,,0
stage1,rdk_0004675.pdbqt,-6.96,1,,17,0.4097,,0
stage1,rdk_0001018.pdbqt,-8.16,1,,28,0.2913,,0
stage1,rdk_0001589.pdbqt,-8.11,1,,16,0.5067,,0
stage1,rdk_0002153.pdbqt,-7.75,1,,35,0.2215,,0
stage1,rdk_0001891.pdbqt,-7.95,1,,26,0.3059,2.47,0
stage1,rdk_0003341.pdbqt,-12.35,1,,36,0.3431,2.24,0
stage1,rdk_0002506.pdbqt,-8.29,1,,16,0.5182,,0
stage1,rdk_0000230.pdbqt,-8.92,1,,34,0.2623,2.30,0
stage1,rdk_0000160.pdbqt,-6.88,1,,24,0.2866,2.50,0
stage1,rdk_0003580.pdbqt,-7.50,1,,26,0.2883,,0
stage1,rdk_0003180.pdbqt,-6.20,1,,13,0.4767,,0
stage1,rdk_0002172.pdbqt,-7.42,1,,30,0.2472,2.24,0
stage1,rdk_0004452.pdbqt,-6.30,1,,16,0.3939,,0
stage1,rdk_0002948.pdbqt,-3.91,1,,7,0.5584,,0
stage1,rdk_0001477.pdbqt,-4.58,1,,10,0.4583,,0
stage1,rdk_0003483.pdbqt,-8.00,1,,17,0.4703,,0
stage1,rdk_0000728.pdbqt,-8.02,1,,24,0.3341,,0
stage1,rdk_0002106.pdbqt,-7.99,1,,31,0.2578,,0
stage1,rdk_0002194.pdbqt,-7.82,1,,29,0.2695,,0
stage1,rdk_0002622.pdbqt,-6.90,1,,16,0.4311,,0
stage1,rdk_0001174.pdbqt,-4.56,1,,11,0.4145,,0
stage1,rdk_0000626.pdbqt,-8.53,1,,39,0.2188,4.70,0
stage1,rdk_0004925.pdbqt,-8.01,1,,29,0.2761,3.13,0
stage1,rdk_0000560.pdbqt,-8.71,1,,22,0.3960,,0
stage1,rdk_0004776.pdbqt,-7.59,1,,19,0.3997,,0
stage1,rdk_0004678.pdbqt,-7.85,1,,41,0.1914,4.67,0
stage1,rdk_0004495.pdbqt,-9.67,1,,31,0.3119,2.31,0
stage1,rdk_0000312.pdbqt,-7.32,1,,27,0.2712,,0
stage1,rdk_0001418.pdbqt,-6.55,1,,19,0.3448,,0
stage1,rdk_0004196.pdbqt,-6.62,1,,26,0.2548,,0
stage1,rdk_0001077.pdbqt,-7.41,1,,28,0.2646,,0
stage1,rdk_0003236.pdbqt,-8.92,1,,21,0.4250,,0
stage1,rdk_0000644.pdbqt,-4.48,1,,10,0.4484,,0
stage1,rdk_0000514.pdbqt,-8.38,1,,39,0.2149,,0
stage1,rdk_0003112.pdbqt,-5.52,1,,12,0.4601,,0
stage1,rdk_0002824.pdbqt,-7.22,1,,25,0.2890,2.09,0
stage1,rdk_0001250.pdbqt,-7.24,1,,18,0.4023,2.02,0
stage1,rdk_0000935.pdbqt,-7.41,1,,30,0.2470,2.41,0
stage1,rdk_0000283.pdbqt,-7.70,1,,31,0.2485,2.57,0
stage1,rdk_0001803.pdbqt,-9.08,1,,31,0.2930,3.47,0
stage1,rdk_0004151.pdbqt,-6.58,1,,19,0.3464,,0
stage1,rdk_0002005.pdbqt,-6.27,1,,25,0.2508,,0
stage1,rdk_0001856.pdbqt,-7.47,1,,21,0.3555,2.45,0
stage1,rdk_0002569.pdbqt,-5.41,1,,17,0.3181,,0
stage1,rdk_0000941.pdbqt,-7.22,1,,26,0.2779,,0
stage1,rdk_0002972.pdbqt,-8.20,1,,29,0.2827,,0
stage1,rdk_0004570.pdbqt,-4.41,1,,10,0.4410,,0
stage1,rdk_0004007.pdbqt,-8.19,1,,34,0.2408,2.88,0
stage1,rdk_0002594.pdbqt,-7.38,1,,27,0.2732,,0
stage1,rdk_0000842.pdbqt,-5.90,1,,22,0.2683,,0
stage1,rdk_0000347.pdbqt,-5.92,1,,17,0.3485,,0
stage1,rdk_0003909.pdbqt,-8.80,1,,33,0.2667,2.78,0
stage1,rdk_0003147.pdbqt,-7.96,1,,25,0.3186,2.98,0
stage1,rdk_0001574.pdbqt,-8.28,1,,28,0.2958,2.80,0
stage1,rdk_0004654.pdbqt,-5.98,1,,16,0.3735,,0
stage1,rdk_0002721.pdbqt,-7.26,1,,20,0.3632,2.47,0
stage1,rdk_0002127.pdbqt,-7.53,1,,19,0.3965,,0
stage1,rdk_0003912.pdbqt,-3.25,1,,6,0.5422,,0
stage1,rdk_0002071.pdbqt,-6.82,1,,33,0.2065,,0
stage1,rdk_0002097.pdbqt,-7.80,1,,28,0.2785,,0
stage1,rdk_0000863.pdbqt,-8.33,1,,21,0.3967,,0
stage1,rdk_0000141.pdbqt,-6.91,1,,15,0.4605,,0
stage1,rdk_0004357.pdbqt,-8.20,1,,21,0.3905,2.01,0
stage1,rdk_0002927.pdbqt,-9.42,1,,32,0.2943,,0
stage1,rdk_0000078.pdbqt,-8.96,1,,34,0.2635,4.70,0
stage1,rdk_0001372.pdbqt,-4.75,1,,12,0.3954,,0
stage1,rdk_0004319.pdbqt,-8.36,1,,27,0.3098,2.33,0
stage1,rdk_0002148.pdbqt,-5.96,1,,13,0.4584,,0
stage1,rdk_0003335.pdbqt,-10.54,1,,35,0.3010,,0
stage1,rdk_0004073.pdbqt,-7.11,1,,22,0.3230,2.28,0
stage1,rdk_0002805.pdbqt,-6.67,1,,17,0.3923,,0
stage1,rdk_0002029.pdbqt,-8.05,1,,48,0.1678,2.39,0
stage1,rdk_0002691.pdbqt,-3.67,1,,6,0.6115,,0
stage1,rdk_0002897.pdbqt,-6.32,1,,13,0.4864,,0
stage1,rdk_0002792.pdbqt,-5.32,1,,15,0.3546,,0
stage1,rdk_0000704.pdbqt,-9.25,1,,49,0.1887,2.62,0
stage1,rdk_0001555.pdbqt,-6.33,1,,21,0.3012,2.12,0
stage1,rdk_0001974.pdbqt,-8.73,1,,33,0.2645,,0
stage1,rdk_0002392.pdbqt,-7.87,1,,20,0.3934,,0
stage1,rdk_0003411.pdbqt,-7.36,1,,26,0.2832,2.66,0
stage1,rdk_0001422.pdbqt,-8.12,1,,36,0.2256,2.33,0
stage1,rdk_0003597.pdbqt,-6.74,1,,33,0.2042,,0
stage1,rdk_0002548.pdbqt,-7.27,1,,14,0.5191,,0
stage1,rdk_0004738.pdbqt,-5.11,1,,10,0.5107,,0
stage1,rdk_0001189.pdbqt,-7.13,1,,27,0.2640,2.27,0
stage1,rdk_0003714.pdbqt,-6.02,1,,11,0.5472,,0
stage1,rdk_0000986.pdbqt,-7.85,1,,31,0.2532,2.14,0
stage1,rdk_0001439.pdbqt,-7.66,1,,20,0.3829,,0
stage1,rdk_0001121.pdbqt,-7.58,1,,31,0.2446,2.30,0
stage1,rdk_0001297.pdbqt,-6.75,1,,34,0.1986,2.19,0
stage1,rdk_0001671.pdbqt,-6.94,1,,24,0.2891,,0
stage1,rdk_0003617.pdbqt,-8.58,1,,29,0.2957,,0
stage1,rdk_0002222.pdbqt,-8.51,1,,33,0.2579,,0
stage1,rdk_0002424.pdbqt,-8.37,1,,31,0.2699,,0
stage1,rdk_0000586.pdbqt,-8.55,1,,42,0.2036,2.98,0
stage1,rdk_0001271.pdbqt,-6.03,1,,17,0.3549,,0
stage1,rdk_0001955.pdbqt,-7.93,1,,25,0.3172,2.84,0
stage1,rdk_0003685.pdbqt,-7.57,1,,19,0.3983,,0
stage1,rdk_0002994.pdbqt,-6.12,1,,17,0.3597,,0
stage1,rdk_0004254.pdbqt,-9.61,1,,18,0.5339,,0
stage1,rdk_0001456.pdbqt,-7.15,1,,17,0.4206,,0
stage1,rdk_0001877.pdbqt,-6.61,1,,14,0.4720,2.02,0
stage1,rdk_0003011.pdbqt,-6.74,1,,30,0.2247,2.24,0
stage1,rdk_0002527.pdbqt,-6.38,1,,13,0.4908,,0
stage1,rdk_0002603.pdbqt,-8.03,1,,22,0.3650,,0
stage1,rdk_0000766.pdbqt,-7.33,1,,26,0.2817,2.54,0
stage1,rdk_0003735.pdbqt,-8.38,1,,24,0.3493,2.45,0
stage1,rdk_0004026.pdbqt,-6.98,1,,34,0.2053,2.13,0
stage1,rdk_0000698.pdbqt,-5.07,1,,20,0.2534,,0
stage1,rdk_0000709.pdbqt,-6.00,1,,23,0.2610,,0
stage1,rdk_0002321.pdbqt,-9.05,1,,37,0.2445,,0
stage1,rdk_0000960.pdbqt,-6.78,1,,23,0.2947,,0
stage1,rdk_0003636.pdbqt,-6.46,1,,31,0.2085,3.18,0
stage1,rdk_0004826.pdbqt,-7.40,1,,35,0.2115,2.75,0
stage1,rdk_0001039.pdbqt,-7.56,1,,32,0.2363,,0
stage1,rdk_0003718.pdbqt,-8.24,1,,15,0.5493,,0
stage1,rdk_0004873.pdbqt,-7.30,1,,36,0.2027,,0
stage1,rdk_0001155.pdbqt,-7.46,1,,17,0.4391,,0
stage1,rdk_0002660.pdbqt,-6.64,1,,16,0.4148,,0
stage1,rdk_0003259.pdbqt,-6.49,1,,24,0.2703,2.73,0
stage1,rdk_0004757.pdbqt,-7.61,1,,23,0.3308,2.54,0
stage1,rdk_0003430.pdbqt,-7.88,1,,28,0.2814,,0
stage1,rdk_0002544.pdbqt,-5.61,1,,12,0.4674,,0
stage1,rdk_0000991.pdbqt,-6.55,1,,13,0.5042,,0
stage1,rdk_0000366.pdbqt,-6.00,1,,20,0.3002,,0
stage1,rdk_0003678.pdbqt,-8.35,1,,31,0.2693,2.82,0
stage1,rdk_0004525.pdbqt,-7.51,1,,40,0.1878,3.44,0
stage1,rdk_0000063.pdbqt,-6.68,1,,30,0.2225,,0
stage1,rdk_0003098.pdbqt,-7.15,1,,44,0.1625,2.13,0
stage1,rdk_0001886.pdbqt,-6.58,1,,11,0.5985,,0
stage1,rdk_0004258.pdbqt,-10.81,1,,22,0.4914,,0
stage1,rdk_0002363.pdbqt,-8.04,1,,27,0.2979,,0
stage1,rdk_0004410.pdbqt,-8.47,1,,28,0.3024,,0
stage1,rdk_0004113.pdbqt,-5.66,1,,18,0.3142,2.08,0
stage1,rdk_0004288.pdbqt,-10.82,1,,33,0.3278,2.52,0
stage1,rdk_0003777.pdbqt,-7.69,1,,11,0.6988,,0
stage1,rdk_0000397.pdbqt,-7.59,1,,27,0.2810,,0
stage1,rdk_0001212.pdbqt,-4.17,1,,15,0.2777,,0
stage1,rdk_0000541.pdbqt,-8.52,1,,29,0.2939,,0
stage1,rdk_0003285.pdbqt,-4.94,1,,19,0.2598,2.04,0
stage1,rdk_0003274.pdbqt,-3.56,1,,9,0.3953,,0
stage1,rdk_0003663.pdbqt,-9.43,1,,35,0.2695,2.02,0
stage1,rdk_0003289.pdbqt,-7.80,1,,14,0.5569,,0
stage1,rdk_0003830.pdbqt,-5.37,1,,24,0.2237,,0
stage1,rdk_0004473.pdbqt,-9.36,1,,24,0.3898,,0
stage1,rdk_0000606.pdbqt,-7.10,1,,17,0.4174,,0
stage1,rdk_0001989.pdbqt,-8.49,1,,30,0.2830,2.43,0
stage1,rdk_0002203.pdbqt,-7.00,1,,33,0.2122,,0
stage1,rdk_0004181.pdbqt,-5.11,1,,11,0.4644,,0
stage1,rdk_0000522.pdbqt,-8.64,1,,23,0.3757,,0
stage1,rdk_0000669.pdbqt,-5.52,1,,20,0.2760,2.66,0
stage1,rdk_0003872.pdbqt,-8.97,1,,17,0.5278,,0
stage1,rdk_0001798.pdbqt,-8.12,1,,45,0.1804,3.23,0
stage1,rdk_0001435.pdbqt,-8.10,1,,24,0.3374,2.28,0
stage1,rdk_0003314.pdbqt,-9.53,1,,31,0.3074,,0
stage1,rdk_0001100.pdbqt,-9.49,1,,47,0.2019,,0
stage1,rdk_0004338.pdbqt,-8.27,1,,30,0.2758,2.15,0
stage1,rdk_0003883.pdbqt,-9.45,1,,31,0.3048,,0
stage1,rdk_0001136.pdbqt,-7.40,1,,24,0.3085,,0
stage1,rdk_0002047.pdbqt,-7.58,1,,24,0.3157,2.07,0
stage1,rdk_0001383.pdbqt,-9.20,1,,23,0.4000,,0
stage1,rdk_0000042.pdbqt,-5.71,1,,28,0.2038,2.49,0
stage1,rdk_0003006.pdbqt,-8.03,1,,41,0.1958,2.32,0
stage1,rdk_0004082.pdbqt,-8.03,1,,24,0.3345,,0
stage1,rdk_0000265.pdbqt,-7.79,1,,41,0.1901,,0
stage1,rdk_0000021.pdbqt,-7.16,1,,21,0.3410,,0
stage1,rdk_0004376.pdbqt,-8.15,1,,31,0.2631,2.31,0
stage1,rdk_0000903.pdbqt,-7.02,1,,31,0.2266,,0
stage1,rdk_0001159.pdbqt,-7.09,1,,23,0.3083,,0
stage1,rdk_0000421.pdbqt,-7.87,1,,17,0.4627,,0
stage1,rdk_0001769.pdbqt,-6.95,1,,33,0.2105,2.17,0
stage1,rdk_0001035.pdbqt,-8.69,1,,22,0.3952,,0
stage1,rdk_0003971.pdbqt,-7.57,1,,16,0.4733,,0
stage1,rdk_0002906.pdbqt,-7.41,1,,28,0.2646,2.74,0
stage1,rdk_0002809.pdbqt,-6.89,1,,13,0.5299,,0
stage1,rdk_0000665.pdbqt,-8.68,1,,36,0.2410,,0
stage1,rdk_0003053.pdbqt,-7.73,1,,27,0.2862,,0
stage1,rdk_0000800.pdbqt,-6.76,1,,19,0.3558,,0
stage1,rdk_0004734.pdbqt,-7.62,1,,32,0.2383,,0
stage1,rdk_0003786.pdbqt,-10.67,1,,33,0.3233,2.96,0
stage1,rdk_0000122.pdbqt,-8.11,1,,29,0.2796,,0
stage1,rdk_0001680.pdbqt,-6.49,1,,22,0.2950,,0
stage1,rdk_0000442.pdbqt,-9.49,1,,38,0.2499,,0
stage1,rdk_0002866.pdbqt,-6.84,1,,17,0.4026,,0
stage1,rdk_0001559.pdbqt,-9.95,1,,20,0.4973,,0
stage1,rdk_0001917.pdbqt,-6.64,1,,11,0.6041,,0
stage1,rdk_0004787.pdbqt,-5.93,1,,9,0.6587,,0
stage1,rdk_0003386.pdbqt,-6.29,1,,30,0.2098,2.02,0
